id,url,route,content_family,cluster,subcluster,primary_entity,primary_keyword,search_intent,proposed_h1,canonical_url,parent_hub,schema_types,blueprint,priority,priority_score,quality_threshold,lifecycle_state,publish_approved,indexable
url-candidate-4370,https://www.mcpserver.in/templates/rust-testing/,/templates/rust-testing/,template,developer-tools,rust-testing-template,Rust Testing Template,rust MCP server template testing,implementation,Rust Testing MCP Template,https://www.mcpserver.in/templates/rust-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4371,https://www.mcpserver.in/templates/rust-production/,/templates/rust-production/,template,developer-tools,rust-production-template,Rust Production Template,rust MCP server template production,implementation,Rust Production MCP Template,https://www.mcpserver.in/templates/rust-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4372,https://www.mcpserver.in/templates/docker/,/templates/docker/,template,cloud,docker-template,Docker Template,docker MCP server template,implementation,Docker MCP Template,https://www.mcpserver.in/templates/docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4373,https://www.mcpserver.in/templates/docker-starter/,/templates/docker-starter/,template,cloud,docker-starter-template,Docker Starter Template,docker MCP server template starter,implementation,Docker Starter MCP Template,https://www.mcpserver.in/templates/docker-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4374,https://www.mcpserver.in/templates/docker-docker/,/templates/docker-docker/,template,cloud,docker-docker-template,Docker Docker Template,docker MCP server template docker,implementation,Docker Docker MCP Template,https://www.mcpserver.in/templates/docker-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4375,https://www.mcpserver.in/templates/docker-oauth/,/templates/docker-oauth/,template,cloud,docker-oauth-template,Docker OAUTH Template,docker MCP server template oauth,implementation,Docker OAUTH MCP Template,https://www.mcpserver.in/templates/docker-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4376,https://www.mcpserver.in/templates/docker-testing/,/templates/docker-testing/,template,cloud,docker-testing-template,Docker Testing Template,docker MCP server template testing,implementation,Docker Testing MCP Template,https://www.mcpserver.in/templates/docker-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4377,https://www.mcpserver.in/templates/docker-production/,/templates/docker-production/,template,cloud,docker-production-template,Docker Production Template,docker MCP server template production,implementation,Docker Production MCP Template,https://www.mcpserver.in/templates/docker-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4378,https://www.mcpserver.in/templates/kubernetes/,/templates/kubernetes/,template,cloud,kubernetes-template,Kubernetes Template,kubernetes MCP server template,implementation,Kubernetes MCP Template,https://www.mcpserver.in/templates/kubernetes/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4379,https://www.mcpserver.in/templates/kubernetes-starter/,/templates/kubernetes-starter/,template,cloud,kubernetes-starter-template,Kubernetes Starter Template,kubernetes MCP server template starter,implementation,Kubernetes Starter MCP Template,https://www.mcpserver.in/templates/kubernetes-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4380,https://www.mcpserver.in/templates/kubernetes-docker/,/templates/kubernetes-docker/,template,cloud,kubernetes-docker-template,Kubernetes Docker Template,kubernetes MCP server template docker,implementation,Kubernetes Docker MCP Template,https://www.mcpserver.in/templates/kubernetes-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4381,https://www.mcpserver.in/templates/kubernetes-oauth/,/templates/kubernetes-oauth/,template,cloud,kubernetes-oauth-template,Kubernetes OAUTH Template,kubernetes MCP server template oauth,implementation,Kubernetes OAUTH MCP Template,https://www.mcpserver.in/templates/kubernetes-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4382,https://www.mcpserver.in/templates/kubernetes-testing/,/templates/kubernetes-testing/,template,cloud,kubernetes-testing-template,Kubernetes Testing Template,kubernetes MCP server template testing,implementation,Kubernetes Testing MCP Template,https://www.mcpserver.in/templates/kubernetes-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4383,https://www.mcpserver.in/templates/kubernetes-production/,/templates/kubernetes-production/,template,cloud,kubernetes-production-template,Kubernetes Production Template,kubernetes MCP server template production,implementation,Kubernetes Production MCP Template,https://www.mcpserver.in/templates/kubernetes-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4384,https://www.mcpserver.in/templates/oauth/,/templates/oauth/,template,security,oauth-template,OAUTH Template,oauth MCP server template,implementation,OAUTH MCP Template,https://www.mcpserver.in/templates/oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4385,https://www.mcpserver.in/templates/oauth-starter/,/templates/oauth-starter/,template,security,oauth-starter-template,OAUTH Starter Template,oauth MCP server template starter,implementation,OAUTH Starter MCP Template,https://www.mcpserver.in/templates/oauth-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4386,https://www.mcpserver.in/templates/oauth-docker/,/templates/oauth-docker/,template,security,oauth-docker-template,OAUTH Docker Template,oauth MCP server template docker,implementation,OAUTH Docker MCP Template,https://www.mcpserver.in/templates/oauth-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4387,https://www.mcpserver.in/templates/oauth-oauth/,/templates/oauth-oauth/,template,security,oauth-oauth-template,OAUTH OAUTH Template,oauth MCP server template oauth,implementation,OAUTH OAUTH MCP Template,https://www.mcpserver.in/templates/oauth-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4388,https://www.mcpserver.in/templates/oauth-testing/,/templates/oauth-testing/,template,security,oauth-testing-template,OAUTH Testing Template,oauth MCP server template testing,implementation,OAUTH Testing MCP Template,https://www.mcpserver.in/templates/oauth-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4389,https://www.mcpserver.in/templates/oauth-production/,/templates/oauth-production/,template,security,oauth-production-template,OAUTH Production Template,oauth MCP server template production,implementation,OAUTH Production MCP Template,https://www.mcpserver.in/templates/oauth-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4390,https://www.mcpserver.in/templates/postgresql/,/templates/postgresql/,template,databases,postgresql-template,PostgreSQL Template,postgresql MCP server template,implementation,PostgreSQL MCP Template,https://www.mcpserver.in/templates/postgresql/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4391,https://www.mcpserver.in/templates/postgresql-starter/,/templates/postgresql-starter/,template,databases,postgresql-starter-template,PostgreSQL Starter Template,postgresql MCP server template starter,implementation,PostgreSQL Starter MCP Template,https://www.mcpserver.in/templates/postgresql-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4392,https://www.mcpserver.in/templates/postgresql-docker/,/templates/postgresql-docker/,template,databases,postgresql-docker-template,PostgreSQL Docker Template,postgresql MCP server template docker,implementation,PostgreSQL Docker MCP Template,https://www.mcpserver.in/templates/postgresql-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4393,https://www.mcpserver.in/templates/postgresql-oauth/,/templates/postgresql-oauth/,template,databases,postgresql-oauth-template,PostgreSQL OAUTH Template,postgresql MCP server template oauth,implementation,PostgreSQL OAUTH MCP Template,https://www.mcpserver.in/templates/postgresql-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4394,https://www.mcpserver.in/templates/postgresql-testing/,/templates/postgresql-testing/,template,databases,postgresql-testing-template,PostgreSQL Testing Template,postgresql MCP server template testing,implementation,PostgreSQL Testing MCP Template,https://www.mcpserver.in/templates/postgresql-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4395,https://www.mcpserver.in/templates/postgresql-production/,/templates/postgresql-production/,template,databases,postgresql-production-template,PostgreSQL Production Template,postgresql MCP server template production,implementation,PostgreSQL Production MCP Template,https://www.mcpserver.in/templates/postgresql-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4396,https://www.mcpserver.in/templates/mysql/,/templates/mysql/,template,databases,mysql-template,MySQL Template,mysql MCP server template,implementation,MySQL MCP Template,https://www.mcpserver.in/templates/mysql/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4397,https://www.mcpserver.in/templates/mysql-starter/,/templates/mysql-starter/,template,databases,mysql-starter-template,MySQL Starter Template,mysql MCP server template starter,implementation,MySQL Starter MCP Template,https://www.mcpserver.in/templates/mysql-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4398,https://www.mcpserver.in/templates/mysql-docker/,/templates/mysql-docker/,template,databases,mysql-docker-template,MySQL Docker Template,mysql MCP server template docker,implementation,MySQL Docker MCP Template,https://www.mcpserver.in/templates/mysql-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4399,https://www.mcpserver.in/templates/mysql-oauth/,/templates/mysql-oauth/,template,databases,mysql-oauth-template,MySQL OAUTH Template,mysql MCP server template oauth,implementation,MySQL OAUTH MCP Template,https://www.mcpserver.in/templates/mysql-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4400,https://www.mcpserver.in/templates/mysql-testing/,/templates/mysql-testing/,template,databases,mysql-testing-template,MySQL Testing Template,mysql MCP server template testing,implementation,MySQL Testing MCP Template,https://www.mcpserver.in/templates/mysql-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4401,https://www.mcpserver.in/templates/mysql-production/,/templates/mysql-production/,template,databases,mysql-production-template,MySQL Production Template,mysql MCP server template production,implementation,MySQL Production MCP Template,https://www.mcpserver.in/templates/mysql-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4402,https://www.mcpserver.in/templates/mongodb/,/templates/mongodb/,template,databases,mongodb-template,MongoDB Template,mongodb MCP server template,implementation,MongoDB MCP Template,https://www.mcpserver.in/templates/mongodb/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4403,https://www.mcpserver.in/templates/mongodb-starter/,/templates/mongodb-starter/,template,databases,mongodb-starter-template,MongoDB Starter Template,mongodb MCP server template starter,implementation,MongoDB Starter MCP Template,https://www.mcpserver.in/templates/mongodb-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4404,https://www.mcpserver.in/templates/mongodb-docker/,/templates/mongodb-docker/,template,databases,mongodb-docker-template,MongoDB Docker Template,mongodb MCP server template docker,implementation,MongoDB Docker MCP Template,https://www.mcpserver.in/templates/mongodb-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4405,https://www.mcpserver.in/templates/mongodb-oauth/,/templates/mongodb-oauth/,template,databases,mongodb-oauth-template,MongoDB OAUTH Template,mongodb MCP server template oauth,implementation,MongoDB OAUTH MCP Template,https://www.mcpserver.in/templates/mongodb-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4406,https://www.mcpserver.in/templates/mongodb-testing/,/templates/mongodb-testing/,template,databases,mongodb-testing-template,MongoDB Testing Template,mongodb MCP server template testing,implementation,MongoDB Testing MCP Template,https://www.mcpserver.in/templates/mongodb-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4407,https://www.mcpserver.in/templates/mongodb-production/,/templates/mongodb-production/,template,databases,mongodb-production-template,MongoDB Production Template,mongodb MCP server template production,implementation,MongoDB Production MCP Template,https://www.mcpserver.in/templates/mongodb-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4408,https://www.mcpserver.in/templates/redis/,/templates/redis/,template,databases,redis-template,Redis Template,redis MCP server template,implementation,Redis MCP Template,https://www.mcpserver.in/templates/redis/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4409,https://www.mcpserver.in/templates/redis-starter/,/templates/redis-starter/,template,databases,redis-starter-template,Redis Starter Template,redis MCP server template starter,implementation,Redis Starter MCP Template,https://www.mcpserver.in/templates/redis-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4410,https://www.mcpserver.in/templates/redis-docker/,/templates/redis-docker/,template,databases,redis-docker-template,Redis Docker Template,redis MCP server template docker,implementation,Redis Docker MCP Template,https://www.mcpserver.in/templates/redis-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4411,https://www.mcpserver.in/templates/redis-oauth/,/templates/redis-oauth/,template,databases,redis-oauth-template,Redis OAUTH Template,redis MCP server template oauth,implementation,Redis OAUTH MCP Template,https://www.mcpserver.in/templates/redis-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4412,https://www.mcpserver.in/templates/redis-testing/,/templates/redis-testing/,template,databases,redis-testing-template,Redis Testing Template,redis MCP server template testing,implementation,Redis Testing MCP Template,https://www.mcpserver.in/templates/redis-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4413,https://www.mcpserver.in/templates/redis-production/,/templates/redis-production/,template,databases,redis-production-template,Redis Production Template,redis MCP server template production,implementation,Redis Production MCP Template,https://www.mcpserver.in/templates/redis-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4414,https://www.mcpserver.in/templates/sqlite/,/templates/sqlite/,template,databases,sqlite-template,Sqlite Template,sqlite MCP server template,implementation,Sqlite MCP Template,https://www.mcpserver.in/templates/sqlite/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4415,https://www.mcpserver.in/templates/sqlite-starter/,/templates/sqlite-starter/,template,databases,sqlite-starter-template,Sqlite Starter Template,sqlite MCP server template starter,implementation,Sqlite Starter MCP Template,https://www.mcpserver.in/templates/sqlite-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4416,https://www.mcpserver.in/templates/sqlite-docker/,/templates/sqlite-docker/,template,databases,sqlite-docker-template,Sqlite Docker Template,sqlite MCP server template docker,implementation,Sqlite Docker MCP Template,https://www.mcpserver.in/templates/sqlite-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4417,https://www.mcpserver.in/templates/sqlite-oauth/,/templates/sqlite-oauth/,template,databases,sqlite-oauth-template,Sqlite OAUTH Template,sqlite MCP server template oauth,implementation,Sqlite OAUTH MCP Template,https://www.mcpserver.in/templates/sqlite-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4418,https://www.mcpserver.in/templates/sqlite-testing/,/templates/sqlite-testing/,template,databases,sqlite-testing-template,Sqlite Testing Template,sqlite MCP server template testing,implementation,Sqlite Testing MCP Template,https://www.mcpserver.in/templates/sqlite-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4419,https://www.mcpserver.in/templates/sqlite-production/,/templates/sqlite-production/,template,databases,sqlite-production-template,Sqlite Production Template,sqlite MCP server template production,implementation,Sqlite Production MCP Template,https://www.mcpserver.in/templates/sqlite-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4420,https://www.mcpserver.in/templates/github/,/templates/github/,template,developer-tools,github-template,GitHub Template,github MCP server template,implementation,GitHub MCP Template,https://www.mcpserver.in/templates/github/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4421,https://www.mcpserver.in/templates/github-starter/,/templates/github-starter/,template,developer-tools,github-starter-template,GitHub Starter Template,github MCP server template starter,implementation,GitHub Starter MCP Template,https://www.mcpserver.in/templates/github-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4422,https://www.mcpserver.in/templates/github-docker/,/templates/github-docker/,template,developer-tools,github-docker-template,GitHub Docker Template,github MCP server template docker,implementation,GitHub Docker MCP Template,https://www.mcpserver.in/templates/github-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4423,https://www.mcpserver.in/templates/github-oauth/,/templates/github-oauth/,template,developer-tools,github-oauth-template,GitHub OAUTH Template,github MCP server template oauth,implementation,GitHub OAUTH MCP Template,https://www.mcpserver.in/templates/github-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4424,https://www.mcpserver.in/templates/github-testing/,/templates/github-testing/,template,developer-tools,github-testing-template,GitHub Testing Template,github MCP server template testing,implementation,GitHub Testing MCP Template,https://www.mcpserver.in/templates/github-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4425,https://www.mcpserver.in/templates/github-production/,/templates/github-production/,template,developer-tools,github-production-template,GitHub Production Template,github MCP server template production,implementation,GitHub Production MCP Template,https://www.mcpserver.in/templates/github-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4426,https://www.mcpserver.in/templates/slack/,/templates/slack/,template,communication,slack-template,Slack Template,slack MCP server template,implementation,Slack MCP Template,https://www.mcpserver.in/templates/slack/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,70,90,candidate,false,false
url-candidate-4427,https://www.mcpserver.in/templates/slack-starter/,/templates/slack-starter/,template,communication,slack-starter-template,Slack Starter Template,slack MCP server template starter,implementation,Slack Starter MCP Template,https://www.mcpserver.in/templates/slack-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,70,90,candidate,false,false
url-candidate-4428,https://www.mcpserver.in/templates/slack-docker/,/templates/slack-docker/,template,communication,slack-docker-template,Slack Docker Template,slack MCP server template docker,implementation,Slack Docker MCP Template,https://www.mcpserver.in/templates/slack-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,70,90,candidate,false,false
url-candidate-4429,https://www.mcpserver.in/templates/slack-oauth/,/templates/slack-oauth/,template,communication,slack-oauth-template,Slack OAUTH Template,slack MCP server template oauth,implementation,Slack OAUTH MCP Template,https://www.mcpserver.in/templates/slack-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,70,90,candidate,false,false
url-candidate-4430,https://www.mcpserver.in/templates/slack-testing/,/templates/slack-testing/,template,communication,slack-testing-template,Slack Testing Template,slack MCP server template testing,implementation,Slack Testing MCP Template,https://www.mcpserver.in/templates/slack-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,70,90,candidate,false,false
url-candidate-4431,https://www.mcpserver.in/templates/slack-production/,/templates/slack-production/,template,communication,slack-production-template,Slack Production Template,slack MCP server template production,implementation,Slack Production MCP Template,https://www.mcpserver.in/templates/slack-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,70,90,candidate,false,false
url-candidate-4432,https://www.mcpserver.in/templates/notion/,/templates/notion/,template,developer-tools,notion-template,Notion Template,notion MCP server template,implementation,Notion MCP Template,https://www.mcpserver.in/templates/notion/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4433,https://www.mcpserver.in/templates/notion-starter/,/templates/notion-starter/,template,developer-tools,notion-starter-template,Notion Starter Template,notion MCP server template starter,implementation,Notion Starter MCP Template,https://www.mcpserver.in/templates/notion-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4434,https://www.mcpserver.in/templates/notion-docker/,/templates/notion-docker/,template,developer-tools,notion-docker-template,Notion Docker Template,notion MCP server template docker,implementation,Notion Docker MCP Template,https://www.mcpserver.in/templates/notion-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4435,https://www.mcpserver.in/templates/notion-oauth/,/templates/notion-oauth/,template,developer-tools,notion-oauth-template,Notion OAUTH Template,notion MCP server template oauth,implementation,Notion OAUTH MCP Template,https://www.mcpserver.in/templates/notion-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4436,https://www.mcpserver.in/templates/notion-testing/,/templates/notion-testing/,template,developer-tools,notion-testing-template,Notion Testing Template,notion MCP server template testing,implementation,Notion Testing MCP Template,https://www.mcpserver.in/templates/notion-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4437,https://www.mcpserver.in/templates/notion-production/,/templates/notion-production/,template,developer-tools,notion-production-template,Notion Production Template,notion MCP server template production,implementation,Notion Production MCP Template,https://www.mcpserver.in/templates/notion-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4438,https://www.mcpserver.in/templates/browser-automation/,/templates/browser-automation/,template,developer-tools,browser-automation-template,Browser Automation Template,browser automation MCP server template,implementation,Browser Automation MCP Template,https://www.mcpserver.in/templates/browser-automation/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4439,https://www.mcpserver.in/templates/browser-automation-starter/,/templates/browser-automation-starter/,template,developer-tools,browser-automation-starter-template,Browser Automation Starter Template,browser automation MCP server template starter,implementation,Browser Automation Starter MCP Template,https://www.mcpserver.in/templates/browser-automation-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4440,https://www.mcpserver.in/templates/browser-automation-docker/,/templates/browser-automation-docker/,template,developer-tools,browser-automation-docker-template,Browser Automation Docker Template,browser automation MCP server template docker,implementation,Browser Automation Docker MCP Template,https://www.mcpserver.in/templates/browser-automation-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4441,https://www.mcpserver.in/templates/browser-automation-oauth/,/templates/browser-automation-oauth/,template,developer-tools,browser-automation-oauth-template,Browser Automation OAUTH Template,browser automation MCP server template oauth,implementation,Browser Automation OAUTH MCP Template,https://www.mcpserver.in/templates/browser-automation-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4442,https://www.mcpserver.in/templates/browser-automation-testing/,/templates/browser-automation-testing/,template,developer-tools,browser-automation-testing-template,Browser Automation Testing Template,browser automation MCP server template testing,implementation,Browser Automation Testing MCP Template,https://www.mcpserver.in/templates/browser-automation-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4443,https://www.mcpserver.in/templates/browser-automation-production/,/templates/browser-automation-production/,template,developer-tools,browser-automation-production-template,Browser Automation Production Template,browser automation MCP server template production,implementation,Browser Automation Production MCP Template,https://www.mcpserver.in/templates/browser-automation-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
